date,F,T,r,atm_iv,alpha,nu,rho,iv_rmse,warn_code,implied_variance,implied_skew,implied_kurtosis
2025-01-17,71.12,0.6657534246575343,0.0429,0.28783020928370423,0.2348513592194774,1.047734471077007,-0.3254142642441418,0.00026823158825495567,,0.07529822894445376,-1.100823425278,5.947750498734696
2025-01-21,70.81,0.6547945205479452,0.0429,0.28405639331654775,0.22985665733101956,1.0483491585043119,-0.33800816081379337,0.00016188240211056657,,0.07274722630380537,-1.1468869228262986,6.082087279699283
2025-01-22,70.92,0.6520547945205479,0.043,0.28324454648804154,0.2287197160216958,1.0483532009530727,-0.3380442030490568,0.00019510969627093902,,0.07212183071687757,-1.1515744088176925,6.108606459102701
2025-01-23,70.69,0.6493150684931507,0.0435,0.2801164393825,0.22571807514443773,1.047984110493569,-0.34861299588266736,0.00033859266797718287,,0.07063142411034262,-1.1853988078445976,6.197374342111604
2025-01-24,70.44,0.6465753424657534,0.0434,0.27919242270704203,0.2244983723265187,1.0471113046115212,-0.3608525331733816,0.00045319819202443567,,0.07013514056599661,-1.2150353775316378,6.247465406457929
2025-01-27,69.22,0.6383561643835617,0.0434,0.2841732349016399,0.22704644140363495,1.0470951480265418,-0.360698321249438,0.00044597751648550445,,0.07152756746932008,-1.2039353074154309,6.184788827362952
2025-01-28,69.14,0.6356164383561644,0.0435,0.28411985171427817,0.22651613333965573,1.0457658238948588,-0.3414131759379355,0.0003391157317536099,,0.07091149567501095,-1.165720183314306,6.158818626149891
2025-01-29,68.58,0.6328767123287671,0.0435,0.2852640768611344,0.22693769653387869,1.0457630762496266,-0.34139565989785825,0.0003778397755655272,,0.07114255628597572,-1.1639640198549752,6.148789739896928
2025-01-30,68.87,0.6301369863013698,0.0436,0.2807645487590818,0.22287417866488624,1.0451506960618824,-0.33349238038044715,0.00029845335462005306,,0.06877963859295755,-1.163497395846813,6.229625525137279
2025-01-31,68.63,0.6273972602739726,0.0438,0.2805368704362557,0.22220880140753085,1.0451531340737896,-0.33352119980007683,0.00033296367638045845,,0.06841694852740182,-1.1662343802705835,6.245714044475425
2025-02-03,68.64,0.6191780821917808,0.0435,0.2788216818514305,0.21939884142701827,1.041707969180566,-0.3485264263259874,0.0003686041903703693,,0.06705395192913481,-1.2068386653788425,6.333376128551807
2025-02-04,69.19,0.6164383561643836,0.0433,0.2754875640222145,0.21629517207799526,1.040920536122799,-0.3381996673850558,0.00025706756769326125,,0.06519210581201958,-1.1969298380047948,6.387228218218895
2025-02-05,68.0,0.6136986301369863,0.0433,0.27640660378507403,0.21653394670736462,1.036579609562632,-0.35573788820598373,0.0005698580638555404,,0.06550808963112015,-1.2300186494429446,6.404586794143666
2025-02-06,68.09,0.6109589041095891,0.0436,0.2712839111959399,0.21204597708761413,1.035373368644779,-0.34082941455601506,0.0003256654813231551,,0.06282946372130686,-1.215430313062376,6.4823596872757205
2025-02-07,68.44,0.6082191780821918,0.0435,0.27037143496664484,0.21085837779032968,1.0353780378331954,-0.3408802488054919,0.00036373150093195553,,0.062193914027337524,-1.220303213384583,6.513040495306246
2025-02-10,69.43,0.6,0.0435,0.2715499572830267,0.2103416924440996,1.0330310131421077,-0.33062465878136005,0.0005621473891529236,,0.06170406568325637,-1.1979105324817534,6.494470993052625
2025-02-11,70.53,0.5972602739726027,0.0434,0.27092324222702396,0.20937656901381593,1.0269556344297686,-0.2951930477198899,0.00022173866810232335,,0.06048273888809006,-1.1168196027483017,6.417037681810549
2025-02-12,69.09,0.5945205479452055,0.0432,0.2723502237271839,0.20999607189438796,1.0269531731017738,-0.2951800434561282,0.0005109170420566077,,0.06081266699918348,-1.1146050857654406,6.402230414650134
2025-02-13,68.94,0.5917808219178082,0.0433,0.2687088555385351,0.2067104453139018,1.0269624472364163,-0.2952669789521978,0.00040357510114493773,,0.05906828729285817,-1.126352437326261,6.481281168012482
2025-02-14,68.85,0.589041095890411,0.0433,0.26602129749005216,0.2041687195422971,1.0241983754815254,-0.30977452509066533,0.0003487042294252912,,0.0579040719391337,-1.166697826446496,6.568221725806727
2025-02-18,69.5,0.5780821917808219,0.0437,0.26205819156613613,0.19924734134331692,1.0202738990744145,-0.2970338225838559,0.0005145752928276314,,0.055041412669179425,-1.1505886894809139,6.642408764934175
2025-02-19,69.75,0.5753424657534246,0.0435,0.26198393521596597,0.19871830606507532,1.0201944239684455,-0.29814823699561377,0.00029026244028682404,,0.05478295989561738,-1.1549687046265558,6.658171576244606
2025-02-20,70.18,0.5726027397260274,0.0433,0.26082319157409156,0.19736626190115655,1.020196455491893,-0.29817062333669575,0.00039309233717780087,,0.0540832249196346,-1.1595811923581585,6.691855912970917
2025-02-21,68.36,0.5698630136986301,0.0434,0.2719264991952891,0.20527533371519535,1.0201700952813952,-0.2979581125394714,0.0010927873444649262,,0.05821038277634203,-1.1320577401839944,6.497003434930882
2025-02-24,68.47,0.5616438356164384,0.0434,0.26925455572972645,0.20178717416610303,1.017262014684076,-0.32508868852754474,0.00036909039128572537,,0.056751701728141944,-1.204664864479536,6.641416701717998
2025-02-25,66.82,0.5589041095890411,0.0433,0.27659784133561094,0.20678424087187836,1.01724096892788,-0.3248813491066107,0.0003809225999656665,,0.059382983500507955,-1.1857442612908897,6.514205611871938
2025-02-26,66.28,0.5561643835616439,0.0433,0.2779763399443949,0.20730482916011417,1.0141287354008952,-0.33320241296841036,0.00037248316465758044,,0.059726680382615194,-1.1997749208720165,6.510162623392372
2025-02-27,67.5,0.5534246575342465,0.0436,0.27629146628799406,0.2055401758374519,1.0141338171545098,-0.33328340393257855,0.0005727064931154647,,0.0587925265694806,-1.2065976171874289,6.5550507552231485
2025-02-28,66.85,0.5506849315068493,0.043899999999999995,0.278695698677971,0.20681491814969727,1.014561677752204,-0.3122798391630843,0.00040950378659421167,,0.05913880675488179,-1.1549151460070401,6.473026670920877
2025-03-03,66.0,0.5424657534246575,0.0433,0.2806667416729799,0.20671743891617475,1.0082285946483556,-0.33786122181428385,0.0004931561180696982,,0.05936367014782373,-1.2072970967718881,6.514901835145071
2025-03-04,65.56,0.5397260273972603,0.0433,0.28215197736543285,0.2072859083769246,1.0082254692970893,-0.3378269542995079,0.0006881372591264016,,0.05966486466314818,-1.2050784952268767,6.500477536056685
2025-03-05,64.11,0.536986301369863,0.0434,0.28908798288175047,0.21184179236312173,0.9948514344743025,-0.3844181488778438,0.0007644639919359197,,0.06254534823488027,-1.2750362323717217,6.452221071688067
2025-03-06,64.06,0.5342465753424658,0.0435,0.291030860078909,0.21272077972355868,0.9956480770362455,-0.3662270001059868,0.0006864905342730359,,0.06275142051030239,-1.2344070060972656,6.388137401172229
2025-03-07,64.79,0.5315068493150685,0.0434,0.28565944374050406,0.20825863565010683,0.8974190111337071,-0.3297823547689906,0.00018881861467213878,,0.05764256086954585,-1.0823775751660876,6.027899403722454
2025-03-10,63.67,0.5232876712328767,0.0433,0.29209700037928327,0.2112989546579944,0.8974221867870735,-0.3295764260380074,0.0005137781124512112,,0.059253650519244375,-1.0731533983182195,5.966671307970842
2025-03-11,63.88,0.5205479452054794,0.0432,0.290525153187892,0.20961101796188297,0.8970015977356088,-0.34241448626132914,0.0004539098506514988,,0.058549393325479475,-1.1046687864886702,6.03100502517773
2025-03-12,65.19,0.5178082191780822,0.0431,0.2847613370521511,0.20491110405386015,0.8970202898901468,-0.3425794657381249,0.00026590737839626713,,0.056071224807162076,-1.1189334696641497,6.1284034695946845
2025-03-13,64.25,0.5150684931506849,0.043,0.28825321543637117,0.206874353021335,0.8970324999125311,-0.34240083708188024,0.0005764977018916631,,0.05710109282100313,-1.1128037785059819,6.087367615644689
2025-03-14,64.78,0.5123287671232877,0.043,0.2852839638060859,0.20419811613394873,0.8979496580508809,-0.32741102318632376,0.00028989286285532255,,0.05548323114179251,-1.0892914200647266,6.105467863649266
2025-03-17,65.32,0.5041095890410959,0.0432,0.2856529395505484,0.20281551604198134,0.9011565371022358,-0.290825360424716,0.00033986718231082046,,0.05426423620548059,-1.0150712541282174,6.047968400796577
2025-03-18,64.92,0.5013698630136987,0.0431,0.2886099458626254,0.20435741759282786,0.9037401600067821,-0.27735905022733315,0.00029501407385293697,,0.05490732271438607,-0.9832871172650801,5.995955905641298
2025-03-19,65.01,0.4986301369863014,0.0429,0.28971465184845535,0.20457837342156765,0.9066218235614152,-0.24970945632006944,0.00027771111164589764,,0.05464396722310067,-0.9216945075967418,5.936669236680043
2025-03-20,65.95,0.4958904109589041,0.0429,0.28579451451740623,0.20125503019059574,0.9043318548856043,-0.2650052805582638,0.0002144048041368109,,0.05312520485128376,-0.9624946515563777,6.022703862250876
2025-03-21,66.04,0.4931506849315068,0.043,0.2806175388246418,0.1970627920043447,0.9043146883617845,-0.2738205781519015,0.000283555919314546,,0.05112425502229773,-0.9923802744292552,6.121615605081103
2025-03-24,66.7,0.4849315068493151,0.0431,0.27955714653628655,0.19467527636239912,0.9037575573801594,-0.26984592131763074,0.000256082041725315,,0.04984993547472445,-0.9875222903623754,6.150446813297836
2025-03-25,66.68,0.4821917808219178,0.0433,0.277294022710307,0.1925530533932061,0.9037556089329849,-0.26993391195820987,0.0002591620522790342,,0.048791164259724386,-0.9921284535926848,6.18850417989054
2025-03-26,67.17,0.4794520547945205,0.0435,0.27851308561519617,0.1928493577779347,0.9037556699294405,-0.26992404008542226,0.0002808973358236889,,0.048938517856273525,-0.9914975413577679,6.183202736575518
2025-03-27,67.45,0.4767123287671233,0.0436,0.27684744399036654,0.1911475386592657,0.9045746119680105,-0.26500599312388823,0.00022106881453706623,,0.04803849506162514,-0.9838884292400367,6.2023499982869765
2025-03-28,66.72,0.473972602739726,0.0434,0.2773244570297812,0.19092587547367654,0.9078065058551673,-0.2401523141530625,0.0004160426463385838,,0.047631546439287256,-0.9264685025479201,6.147356118783986
2025-03-31,68.39,0.4657534246575342,0.0441,0.2790459049969075,0.19043803080988345,0.9110744454236241,-0.22985882818226056,0.00046279236725036625,,0.04730672317805754,-0.9047802147158087,6.141467781078202
2025-04-01,68.4,0.46301369863013697,0.043899999999999995,0.2764846960053917,0.1881343153550964,0.9125129602179296,-0.23547666504073672,0.00040322393547656565,,0.04629177964998496,-0.9242511691565498,6.2029875633964915
2025-04-02,68.72,0.4602739726027397,0.0437,0.27664846539726307,0.18768798599949113,0.9151325071559977,-0.22686021569833453,0.00039597099471965484,,0.0460028217284075,-0.9056744692175615,6.197457536611207
2025-04-03,64.4,0.4575342465753425,0.043899999999999995,0.2983773671104999,0.2018262638531318,0.9094716700572087,-0.25958585838694515,0.0005199370676581367,,0.053442051791083946,-0.953488317675373,6.021455113908573
2025-04-04,60.2,0.4547945205479452,0.0435,0.3360110352320706,0.22660065060796478,0.8862003672466324,-0.3278779026205075,0.0010852400524367703,,0.06728951425992112,-1.0141035007392425,5.628166753990641
2025-04-07,59.49,0.4465753424657534,0.0433,0.34747971730839844,0.23220781370602447,1.0147332749051257,-0.4189694431759572,0.0008302359392430717,,0.0745753950490659,-1.2719911610996006,6.077585705866261
2025-04-08,57.85,0.4438356164383562,0.044000000000000004,0.37115554707152276,0.24726749588226152,1.0103536194125478,-0.4455389444945379,0.0011609694406636971,,0.08318925315614654,-1.2509373643163917,5.764885774210292
2025-04-09,60.09,0.4410958904109589,0.044199999999999996,0.33263828848461846,0.22092188655797493,1.0188342298408894,-0.3757673679832806,0.0009090580483511883,,0.06783178993590716,-1.239463093412615,6.28034341658584
2025-04-10,58.29,0.4383561643835616,0.0437,0.36090257502344203,0.2389480770409268,1.012803999836752,-0.4170169433875452,0.001432097936169507,,0.0782402353275642,-1.2375867935196463,5.90964800385778
2025-04-11,59.11,0.43561643835616437,0.0433,0.3685028240991413,0.24321645293840452,1.0190787291254926,-0.39605314348084775,0.0016947627856307315,,0.08044761063713018,-1.1850372862231138,5.795392721692719
2025-04-14,59.53,0.4273972602739726,0.0433,0.34975631304337973,0.22865538254652698,1.0204707495830427,-0.4074345859567193,0.0016951242978734489,,0.07257005932603779,-1.2699828497957284,6.158109566940796
2025-04-15,59.06,0.4246575342465753,0.0436,0.34301348009432603,0.22352731662672234,1.2198674977813624,-0.41598651404038317,0.001448327397694279,,0.07349662700098449,-1.4447567231995018,6.862568242681194
2025-04-16,59.86,0.42191780821917807,0.0431,0.342608071784182,0.22254176022551014,1.2311738133151147,-0.35651158153640117,0.0019591342602570416,,0.07243686823450442,-1.3298399544001238,6.8016335858411505
2025-04-17,61.82,0.4191780821917808,0.0432,0.34243111601731036,0.22170347709027238,1.2369800871180516,-0.30559991700862965,0.0019480573046813442,,0.07138107687086581,-1.2236220657040613,6.753858145879144
2025-04-21,60.14,0.40821917808219177,0.0432,0.34925427584067936,0.22314565443947942,1.1492255625849395,-0.32805526146285796,0.0010509718836194137,,0.07089423771355435,-1.218283419910332,6.514536364430904
2025-04-22,61.34,0.4054794520547945,0.043,0.3456168173482404,0.22007934868059406,1.0899384290271907,-0.3076382537911823,0.0010314124077658278,,0.06775522444982335,-1.149507665423635,6.386484576682615
2025-04-23,60.23,0.40273972602739727,0.042800000000000005,0.3541014979852519,0.22471910636062303,1.1359975553689068,-0.3508757835848672,0.000962778957816484,,0.0718348649589132,-1.2521234449328336,6.476624006869912
2025-04-24,60.8,0.4,0.0429,0.35021593393776,0.22149600482527668,1.1392858983211511,-0.33664504061573425,0.0010206400913895992,,0.06994536451436177,-1.2384074766954631,6.545735666880963
2025-04-25,60.97,0.3972602739726027,0.0433,0.3447740040271133,0.21730618200152238,1.1379871323867778,-0.3455620845114389,0.0010738313774340995,,0.06780006469527412,-1.2762795768968014,6.673302101125907
2025-04-28,60.16,0.38904109589041097,0.0436,0.3514557426207368,0.21921404902605596,1.138019905319956,-0.3453797164059473,0.0015252728665355066,,0.06882302533431707,-1.2670534667819533,6.620309947231343
2025-04-29,58.89,0.3863013698630137,0.0436,0.3626998681705804,0.2254293827179945,1.133169172097775,-0.3743816074447888,0.002414919756883426,,0.0725002405501263,-1.296279265891118,6.493391477704421
2025-04-30,56.68,0.3835616438356164,0.0441,0.39818645248281903,0.2466062422507574,1.1193832711769607,-0.4267210135309897,0.003210451969327572,,0.08438086760661342,-1.2901986105731935,6.017952053073052
2025-05-01,57.67,0.38082191780821917,0.043899999999999995,0.39344649716990976,0.24279886434706976,1.3003970543840062,-0.45734281700504403,0.0017759557772152638,,0.08483004066910159,-1.4683688882345536,6.606378761436329
2025-05-02,57.05,0.3780821917808219,0.0436,0.3898927466145664,0.23973876669183042,1.305654614185266,-0.43991592677808766,0.0019811978878523854,,0.08324348805720637,-1.4522431862071197,6.664052324277064
2025-05-05,56.15,0.3698630136986301,0.0433,0.3796301487764717,0.23087725334605783,1.45208710066717,-0.45110376921923656,0.0025817538592035807,,0.0802733377042355,-1.5962959803392356,7.300909836738338
2025-05-06,57.88,0.36712328767123287,0.0432,0.36085108601985216,0.2186421974947629,1.2984769483841678,-0.39764161604117093,0.0021331140876053043,,0.07196516506872741,-1.4767753364692124,7.176830793222442
2025-05-07,56.9,0.3643835616438356,0.043,0.36651286464867483,0.22124252751870715,1.4028051700061195,-0.44049375236129795,0.002310936115057834,,0.07504515004511156,-1.6080401811512255,7.456135897248127
2025-05-08,58.48,0.36164383561643837,0.0429,0.35093743498029867,0.2110426496642214,1.3161602803814825,-0.3930205257312221,0.002354875446568162,,0.06826529628304379,-1.5200062131884322,7.4639530694052025
2025-05-09,59.31,0.3589041095890411,0.042800000000000005,0.34094027906748114,0.2042525691370768,1.252678302701442,-0.3727226638127099,0.0023425021186328867,,0.06341738043758993,-1.4762766034724308,7.4747582404258
2025-05-12,60.41,0.3506849315068493,0.042800000000000005,0.3229601608324897,0.19125266929517498,1.2525104980654702,-0.373999108043865,0.0024497149736671044,,0.05671092792462671,-1.552999599491014,7.955750881196198
2025-05-13,61.87,0.34794520547945207,0.043,0.3156353315712699,0.18618343541290608,1.181853601627262,-0.32441405015556957,0.0017674888823871267,,0.05202316411110453,-1.4049588211951747,7.744658865958129
2025-05-14,61.28,0.3452054794520548,0.0429,0.31726612595997816,0.18640714115523155,1.2223198123870624,-0.3373655070953815,0.002224110318990262,,0.053117751447746754,-1.4676028119350293,7.926408190128004
2025-05-15,59.89,0.3424657534246575,0.0431,0.32734357925155066,0.19156334021444485,1.264309297273763,-0.3831926927582934,0.002198747348242195,,0.05721848273160647,-1.581288476270774,8.009147161897229
2025-05-16,60.46,0.33972602739726027,0.043,0.32805868494823315,0.1912123548443941,1.2679538973694606,-0.3657200348056185,0.002370438361765792,,0.05685627875830076,-1.5436716759675562,7.982326247209891
2025-05-19,60.43,0.3315068493150685,0.0429,0.3284748371071432,0.18912474648188263,1.2693760230463893,-0.3609676829675447,0.0025229738164836606,,0.05574453901071836,-1.5450200679265182,8.054626615187667
2025-05-20,60.5,0.3287671232876712,0.042699999999999995,0.3232984150446497,0.18537354971173345,1.272090339141408,-0.3481652705287083,0.0024144247404700014,,0.05369304002551948,-1.5362669068566825,8.173732405303083
2025-05-21,60.15,0.32602739726027397,0.0426,0.33349652099287863,0.1904225410581316,1.2793104721416482,-0.3191204866715594,0.002183578265722198,,0.05597151155929091,-1.4388965371246603,7.91742107658899
2025-05-22,59.73,0.3232876712328767,0.0426,0.3491450487534412,0.19851825959388147,1.2837059323222197,-0.3038035988240081,0.00201656847283437,,0.05999692476276076,-1.3597972245794865,7.602198288037819
2025-05-23,59.97,0.32054794520547947,0.0426,0.35305680368248915,0.19989000725604544,1.2807240191933924,-0.3084723814893841,0.0015173647024212384,,0.06072573860567836,-1.362659507887609,7.556451994294903
2025-05-27,59.44,0.3095890410958904,0.0431,0.3473534284695966,0.19326997004660645,1.2579019064348531,-0.29790578199132217,0.0016531784113165916,,0.05670728424646799,-1.3557842221255005,7.689473890554117
2025-05-28,60.15,0.30684931506849317,0.0433,0.3360566805066476,0.18615517434533213,1.2594749445108557,-0.2905087463795645,0.0017204362318056277,,0.052972633030954605,-1.372647110475715,7.92956420408889
2025-05-29,59.09,0.3041095890410959,0.0433,0.3403178105895205,0.1876721095362602,1.2517530464764415,-0.3098874290781307,0.001959669632877178,,0.05390296086975872,-1.4111829025586307,7.901433303350484
2025-05-30,58.46,0.3013698630136986,0.0435,0.3492939509778097,0.1917524735842006,1.2453274925833524,-0.3299818628306274,0.002065416460900188,,0.05618250491834899,-1.4371152866895613,7.786371851520902
2025-06-02,60.12,0.29315068493150687,0.0435,0.3327712863053392,0.18017366053419376,1.2533330229434723,-0.29050290584299593,0.001957035492600541,,0.049828306989555114,-1.397603359275089,8.128884508453767
2025-06-03,61.17,0.29041095890410956,0.0432,0.32609131471689773,0.17572992842444615,1.112492909343137,-0.254594421999766,0.001821467779100055,,0.044393770512910706,-1.1992410309273625,7.548212770364204
2025-06-04,60.53,0.2876712328767123,0.042800000000000005,0.3237748576812057,0.17365661786616385,1.1115664674512318,-0.2576940068802002,0.0020846376354977172,,0.04341909826557704,-1.213754291237631,7.614898508733525
2025-06-05,61.09,0.28493150684931506,0.0429,0.3197034138293843,0.17065440823025615,1.1132034322307043,-0.2523556097636574,0.0014573830376391646,,0.0419323864111605,-1.2089908040581332,7.689516289421367
2025-06-06,62.03,0.2821917808219178,0.0429,0.3135145381905883,0.1665443349805901,1.1142111045979612,-0.24337668603279286,0.0018866580890373789,,0.0398824693594016,-1.195006230796296,7.77578381556178
2025-06-09,62.48,0.273972602739726,0.0429,0.3132782133416105,0.16397731128931958,1.0723967741939615,-0.19834488301861675,0.0017120445879576958,,0.0373613844067924,-1.0206363367611866,7.415390517192461
2025-06-10,62.21,0.27123287671232876,0.042800000000000005,0.31444849265128916,0.16376484643383088,1.1738447969512529,-0.20803491507143038,0.001879597422177794,,0.039138579962740824,-1.148225319462325,8.035413618762815
2025-06-11,64.79,0.2684931506849315,0.042800000000000005,0.3355076071114717,0.1738477111404891,1.2170814445202909,-0.014191011618242459,0.002205562830320645,,0.041604352612104385,-0.4928282749938276,7.505513064330037
2025-06-12,64.42,0.26575342465753427,0.042800000000000005,0.3535142040258939,0.18224108950885695,1.2056178810661573,-0.050032919026108076,0.002107850648187849,,0.04595077653672982,-0.6116394045870764,7.311535454652789
2025-06-13,68.17,0.26301369863013696,0.042800000000000005,0.4075053540238741,0.20898855511417797,1.0517107261977738,0.07359195425022272,0.0008586936257779826,,0.05387430193386801,-0.12863024361813058,6.103701926119067
2025-06-16,67.56,0.2547945205479452,0.0432,0.40833028672301713,0.20611359379137842,0.8454176913793316,0.11316475743833079,0.0003791571876846037,,0.048601959825015306,0.06362799141456203,5.225339404547383
2025-06-17,70.15,0.25205479452054796,0.0431,0.4718665817304615,0.23690089557164956,0.8532496349099262,0.20528188284960264,0.0008859405884096501,,0.06169288482465726,0.2676612071635407,5.114806153596349
2025-06-18,70.32,0.2493150684931507,0.042800000000000005,0.46359667297565776,0.23148058673394875,0.852483516801523,0.21513728137192764,0.00114465091243902,,0.05886307777035543,0.303361162065173,5.170166564864922
2025-06-20,70.49,0.24383561643835616,0.0429,0.46491425081031,0.22957332785020554,0.5963305667170793,0.32470914864627504,0.0010581310319455882,,0.05375726156584518,0.49020717641878825,4.346937463494778
2025-06-23,66.28,0.2356164383561644,0.0429,0.38614779423750195,0.18743744332535364,0.4820611723058943,0.16777912312073903,0.0019984216460482776,,0.036417371537183094,0.18962353010342484,3.7878371468771626
2025-06-24,62.22,0.2328767123287671,0.043,0.3512139971769352,0.16948639662634762,1.0649641151744536,-0.1049005605466707,0.001866082695413492,,0.03847591228749878,-0.7067935830183011,6.945448001203035
2025-06-25,62.35,0.23013698630136986,0.0436,0.33990858136640084,0.16306296682500987,1.0726656014108669,-0.08997012336099738,0.0025595532532807276,,0.03557179427223721,-0.6648734085559054,7.050313705969456
2025-06-26,62.72,0.2273972602739726,0.044000000000000004,0.34208732822496796,0.1631284092151094,0.9661928071298947,-0.08184818764988165,0.0015924715417515796,,0.03392896437845111,-0.5504679272186946,6.367542867932954
2025-06-27,62.9,0.22465753424657534,0.043899999999999995,0.340100913907725,0.16120120835190166,0.9610834474844502,-0.09699606552574049,0.001894254181867043,,0.0332172757872424,-0.5939651144162177,6.397004430451539
2025-06-30,62.76,0.21643835616438356,0.044500000000000005,0.3330690429601804,0.15495349724772206,0.961009802605274,-0.09725759046339877,0.0020509227687518666,,0.030678804931945535,-0.5923963209237602,6.452343894030747
2025-07-01,63.07,0.2136986301369863,0.0444,0.3303084820259788,0.15269351590926827,0.9581292484186582,-0.10821203128294239,0.002364794779572297,,0.029847777841794404,-0.6241672494293151,6.488654575941658
2025-07-02,64.73,0.21095890410958903,0.044000000000000004,0.34576375829470324,0.15881020286015066,1.0671564667560023,0.029287801452227345,0.0021597152476561304,,0.032332838914497154,-0.22975756104900547,6.8248345373219275
2025-07-03,64.4,0.20821917808219179,0.0435,0.33147957358942587,0.15125757570280796,1.0267980788888038,-0.07182347529388027,0.001829084046676772,,0.029824325753619367,-0.5608270837822176,6.846613861392252
2025-07-07,65.2,0.19726027397260273,0.0433,0.3281285041025807,0.14573496956951484,1.032630402995492,-0.04094669130645865,0.001606659736534883,,0.027473338564235762,-0.4502879416428965,6.844515508817456
2025-07-08,65.7,0.19452054794520549,0.0434,0.32383140997344706,0.14282417131739525,1.0331094402327625,-0.029528057459671873,0.0014188362110969242,,0.026294133224521066,-0.40545054820365367,6.839253814153839
2025-07-09,65.64,0.1917808219178082,0.0432,0.31829968494275307,0.13939230399174046,1.022977627156236,-0.05530837546566434,0.0015665390950465206,,0.02512914074777528,-0.48786174245364466,6.863931870540407
2025-07-10,64.24,0.18904109589041096,0.0431,0.3218444428050907,0.13993428330559884,1.072117652667283,-0.09725919910939564,0.0019138156295405526,,0.026240493029476356,-0.6844414528383616,7.377798318625448
2025-07-11,65.77,0.1863013698630137,0.0431,0.3381845450088916,0.14596938580171323,1.0831475319673387,-0.025740458554762438,0.0018157362901170325,,0.028027981416245715,-0.43016621343451455,7.15516486200033
2025-07-14,64.78,0.1780821917808219,0.0433,0.32424425827288195,0.13683038231559397,1.0689984663333605,-0.07017580921602917,0.0020430111699255484,,0.02482075701262405,-0.5776487598802208,7.276009910974744
2025-07-15,64.37,0.17534246575342466,0.0437,0.31558319808043933,0.13214703635426236,1.0626802322428532,-0.09059937854295898,0.0018921370181708128,,0.02322140241274952,-0.64398744664809,7.3495371403035525
2025-07-16,64.19,0.1726027397260274,0.0434,0.3152168673618194,0.1309583791308566,1.107393207903714,-0.11708208669202999,0.002556745707421349,,0.023486146302467748,-0.7867641976550942,7.84236632710395
2025-07-17,65.15,0.16986301369863013,0.0434,0.3043076619767351,0.12541870143632264,1.107309150609262,-0.11727849507653704,0.002755290420213699,,0.02151575972716512,-0.7825005299910311,7.900608351197537
2025-07-18,65.03,0.16712328767123288,0.043,0.298781135006645,0.12214386492633826,1.110930397384315,-0.10646653861282138,0.0026604574893661736,,0.020352166172564704,-0.7397385334726687,7.900267526310705
2025-07-21,65.02,0.1589041095890411,0.042800000000000005,0.2940779210499227,0.11722762977467344,1.1042938639363684,-0.12469014642649046,0.003272578425604821,,0.01877467679090288,-0.7988666381016093,7.985563954474575
2025-07-22,64.46,0.15616438356164383,0.042800000000000005,0.2981402982019556,0.11781800839722355,1.1338893171306432,-0.1562482603662443,0.0038953662588107293,,0.019450411325780122,-0.957791961993261,8.453363048596353
2025-07-23,64.49,0.15342465753424658,0.042800000000000005,0.2950184303722572,0.11555712527329694,1.141712074487678,-0.13340154803699758,0.0038283519860142553,,0.018622127497073516,-0.8719814520224256,8.388414513970597
2025-07-24,65.13,0.1506849315068493,0.043,0.2968093057012633,0.11521590236152214,1.1518563178310506,-0.09428512873481494,0.0034559667855478017,,0.018359087869642618,-0.7198022791416767,8.238516579735336
2025-07-25,64.34,0.14794520547945206,0.0436,0.2954645064054691,0.11364642146073219,1.2861553001751824,-0.09956067738427708,0.00417256760848378,,0.01910093566559088,-0.8707267975987403,9.478606598430385
2025-07-28,65.91,0.13972602739726028,0.0436,0.3144574731774234,0.11754402992354598,1.1413106975987872,-0.02502709093036628,0.002319989630305253,,0.01861060462910658,-0.42171371268955876,7.818847825802619
2025-07-29,68.28,0.136986301369863,0.0436,0.3343168926509483,0.12373623333514984,1.0201732325542694,0.0904785160149354,0.0014271840323316065,,0.019007806135227956,0.08750706420762967,6.704009200495243
2025-07-30,68.93,0.13424657534246576,0.0432,0.3430548593619193,0.12569418410559494,1.008993534433535,0.06319393232717233,0.002399735993192203,,0.019651253423595333,-0.017480947277248256,6.6080357807593195
2025-07-31,68.2,0.13150684931506848,0.043899999999999995,0.346597478838563,0.1256896699386308,0.9316449461565361,0.01453334556151953,0.0012189598695499283,,0.019282937077446296,-0.16311924820256754,6.090919337743213
2025-08-01,66.2,0.12876712328767123,0.0434,0.3631873855345852,0.1303266561905231,0.9378640930040415,0.022400081265808083,0.001546451763570949,,0.02074692283804347,-0.14639100735665028,6.11766893387599
2025-08-04,65.3,0.12054794520547946,0.0433,0.3529612708879917,0.1225482067279035,0.9327632778445404,-0.004776465637120433,0.002695648114182172,,0.01841819000794354,-0.2244075776035176,6.13145707512964
2025-08-05,64.2,0.1178082191780822,0.0434,0.33829720026565613,0.1161144312226238,1.0688657107570514,-0.0918636665123831,0.0031507313201888103,,0.017923834776292027,-0.632755248178741,7.499995710415714
2025-08-06,63.41,0.11506849315068493,0.0434,0.335920762081526,0.11395019162669029,1.1512164987297842,-0.15911279165422115,0.004823063678843284,,0.018345735674503906,-0.9856578325485323,8.67378548388359
2025-08-07,63.04,0.11232876712328767,0.0435,0.32868742443038407,0.11016118131555219,1.1344880088825884,-0.1976892847910329,0.0049492726772947864,,0.01720690243072585,-1.1157986599773806,8.864212299725322
